State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,KADAPA,2004,Whole Year ,Coriander,2249,547
Andhra Pradesh,KADAPA,2004,Whole Year ,Dry ginger,1,3
Andhra Pradesh,KADAPA,2004,Whole Year ,Sugarcane,377,33563
Andhra Pradesh,KADAPA,2004,Whole Year ,Sweet potato,88,181
Andhra Pradesh,KADAPA,2004,Whole Year ,Tobacco,85,94
Andhra Pradesh,KADAPA,2004,Whole Year ,Turmeric,2826,25505
Andhra Pradesh,KADAPA,2005,Kharif     ,Arhar/Tur,16390,4377
Andhra Pradesh,KADAPA,2005,Kharif     ,Bajra,3327,3553
Andhra Pradesh,KADAPA,2005,Kharif     ,Castor seed,2240,1637
Andhra Pradesh,KADAPA,2005,Kharif     ,Cotton(lint),14578,11834
Andhra Pradesh,KADAPA,2005,Kharif     ,Dry chillies,2255,4217
Andhra Pradesh,KADAPA,2005,Kharif     ,Groundnut,184333,17143
Andhra Pradesh,KADAPA,2005,Kharif     ,Horse-gram,21,8
Andhra Pradesh,KADAPA,2005,Kharif     ,Jowar,3595,6295
Andhra Pradesh,KADAPA,2005,Kharif     ,Maize,156,804
Andhra Pradesh,KADAPA,2005,Kharif     ,Moong(Green Gram),461,319
Andhra Pradesh,KADAPA,2005,Kharif     ,Onion,1775,9003
Andhra Pradesh,KADAPA,2005,Kharif     ,Other Kharif pulses,547,83
Andhra Pradesh,KADAPA,2005,Kharif     ,Ragi,40,54
Andhra Pradesh,KADAPA,2005,Kharif     ,Rice,45556,85828
Andhra Pradesh,KADAPA,2005,Kharif     ,Sesamum,247,41
Andhra Pradesh,KADAPA,2005,Kharif     ,Small millets,54,47
Andhra Pradesh,KADAPA,2005,Kharif     ,Soyabean,3,2
Andhra Pradesh,KADAPA,2005,Kharif     ,Urad,21,7
Andhra Pradesh,KADAPA,2005,Rabi       ,Bajra,2466,2634
Andhra Pradesh,KADAPA,2005,Rabi       ,Dry chillies,234,863
Andhra Pradesh,KADAPA,2005,Rabi       ,Gram,33462,55513
Andhra Pradesh,KADAPA,2005,Rabi       ,Groundnut,22988,42229
Andhra Pradesh,KADAPA,2005,Rabi       ,Horse-gram,251,95
Andhra Pradesh,KADAPA,2005,Rabi       ,Jowar,3029,3647
Andhra Pradesh,KADAPA,2005,Rabi       ,Maize,1,7
Andhra Pradesh,KADAPA,2005,Rabi       ,Onion,653,15745
Andhra Pradesh,KADAPA,2005,Rabi       ,Other  Rabi pulses,5,3
Andhra Pradesh,KADAPA,2005,Rabi       ,Ragi,502,800
Andhra Pradesh,KADAPA,2005,Rabi       ,Rice,21197,55791
Andhra Pradesh,KADAPA,2005,Rabi       ,Safflower,28,9
Andhra Pradesh,KADAPA,2005,Rabi       ,Sesamum,2951,1989
Andhra Pradesh,KADAPA,2005,Rabi       ,Urad,3,2
Andhra Pradesh,KADAPA,2005,Rabi       ,Wheat,81,48
Andhra Pradesh,KADAPA,2005,Whole Year ,Banana,2978,196691
Andhra Pradesh,KADAPA,2005,Whole Year ,Cashewnut,7,2
Andhra Pradesh,KADAPA,2005,Whole Year ,Coconut ,96,384384
Andhra Pradesh,KADAPA,2005,Whole Year ,Coriander,9899,4940
Andhra Pradesh,KADAPA,2005,Whole Year ,Sugarcane,922,88323
Andhra Pradesh,KADAPA,2005,Whole Year ,Sunflower,77589,53949
Andhra Pradesh,KADAPA,2005,Whole Year ,Sweet potato,37,428
Andhra Pradesh,KADAPA,2005,Whole Year ,Tobacco,74,91
Andhra Pradesh,KADAPA,2005,Whole Year ,Turmeric,2522,19107
Andhra Pradesh,KADAPA,2006,Kharif     ,Arhar/Tur,9313,1527
Andhra Pradesh,KADAPA,2006,Kharif     ,Bajra,2010,2945
Andhra Pradesh,KADAPA,2006,Kharif     ,Castor seed,945,474
Andhra Pradesh,KADAPA,2006,Kharif     ,Cotton(lint),7940,5651
Andhra Pradesh,KADAPA,2006,Kharif     ,Dry chillies,2385,6373
Andhra Pradesh,KADAPA,2006,Kharif     ,Groundnut,46532,12471
Andhra Pradesh,KADAPA,2006,Kharif     ,Horse-gram,6,3
Andhra Pradesh,KADAPA,2006,Kharif     ,Jowar,4908,5507
Andhra Pradesh,KADAPA,2006,Kharif     ,Maize,123,439
Andhra Pradesh,KADAPA,2006,Kharif     ,Moong(Green Gram),367,46
Andhra Pradesh,KADAPA,2006,Kharif     ,Onion,1676,17534
Andhra Pradesh,KADAPA,2006,Kharif     ,Other Kharif pulses,373,63
Andhra Pradesh,KADAPA,2006,Kharif     ,Ragi,18,19
Andhra Pradesh,KADAPA,2006,Kharif     ,Rice,41908,114493
Andhra Pradesh,KADAPA,2006,Kharif     ,Sesamum,123,31
Andhra Pradesh,KADAPA,2006,Kharif     ,Small millets,27,17
Andhra Pradesh,KADAPA,2006,Rabi       ,Arhar/Tur,6,1
Andhra Pradesh,KADAPA,2006,Rabi       ,Bajra,1800,2637
Andhra Pradesh,KADAPA,2006,Rabi       ,Dry chillies,551,2056
Andhra Pradesh,KADAPA,2006,Rabi       ,Gram,71786,32663
Andhra Pradesh,KADAPA,2006,Rabi       ,Groundnut,16080,33157
Andhra Pradesh,KADAPA,2006,Rabi       ,Horse-gram,735,137
Andhra Pradesh,KADAPA,2006,Rabi       ,Jowar,12881,9532
Andhra Pradesh,KADAPA,2006,Rabi       ,Maize,35,265
Andhra Pradesh,KADAPA,2006,Rabi       ,Moong(Green Gram),80,30
Andhra Pradesh,KADAPA,2006,Rabi       ,Onion,338,10591
Andhra Pradesh,KADAPA,2006,Rabi       ,Other  Rabi pulses,34,16
Andhra Pradesh,KADAPA,2006,Rabi       ,Ragi,519,716
Andhra Pradesh,KADAPA,2006,Rabi       ,Rice,4997,10963
Andhra Pradesh,KADAPA,2006,Rabi       ,Sesamum,2497,1413
Andhra Pradesh,KADAPA,2006,Rabi       ,Small millets,6,4
Andhra Pradesh,KADAPA,2006,Rabi       ,Urad,638,499
Andhra Pradesh,KADAPA,2006,Rabi       ,Wheat,32,8
Andhra Pradesh,KADAPA,2006,Whole Year ,Banana,4440,275653
Andhra Pradesh,KADAPA,2006,Whole Year ,Cashewnut,6,2
Andhra Pradesh,KADAPA,2006,Whole Year ,Coconut ,92,744660
Andhra Pradesh,KADAPA,2006,Whole Year ,Coriander,10308,3711
Andhra Pradesh,KADAPA,2006,Whole Year ,Sugarcane,2056,201081
Andhra Pradesh,KADAPA,2006,Whole Year ,Sunflower,74177,68505
Andhra Pradesh,KADAPA,2006,Whole Year ,Sweet potato,25,137
Andhra Pradesh,KADAPA,2006,Whole Year ,Tobacco,60,73
Andhra Pradesh,KADAPA,2006,Whole Year ,Turmeric,3116,24436
Andhra Pradesh,KADAPA,2007,Kharif     ,Arhar/Tur,14000,4000
Andhra Pradesh,KADAPA,2007,Kharif     ,Bajra,2000,5000
Andhra Pradesh,KADAPA,2007,Kharif     ,Castor seed,1000,1000
Andhra Pradesh,KADAPA,2007,Kharif     ,Cotton(lint),9000,14000
Andhra Pradesh,KADAPA,2007,Kharif     ,Dry chillies,3000,5000
Andhra Pradesh,KADAPA,2007,Kharif     ,Groundnut,145000,275000
Andhra Pradesh,KADAPA,2007,Kharif     ,Jowar,1000,2000
Andhra Pradesh,KADAPA,2007,Kharif     ,Onion,2000,8000
Andhra Pradesh,KADAPA,2007,Kharif     ,Rice,45000,139000
Andhra Pradesh,KADAPA,2007,Kharif     ,Sunflower,6000,7000
Andhra Pradesh,KADAPA,2007,Rabi       ,Bajra,2000,3000
Andhra Pradesh,KADAPA,2007,Rabi       ,Gram,67000,87000
Andhra Pradesh,KADAPA,2007,Rabi       ,Groundnut,28000,35000
Andhra Pradesh,KADAPA,2007,Rabi       ,Horse-gram,1000,
Andhra Pradesh,KADAPA,2007,Rabi       ,Jowar,5000,6000
Andhra Pradesh,KADAPA,2007,Rabi       ,Rice,17000,45000
Andhra Pradesh,KADAPA,2007,Rabi       ,Sesamum,3000,1000
Andhra Pradesh,KADAPA,2007,Rabi       ,Sunflower,60000,70000
Andhra Pradesh,KADAPA,2007,Whole Year ,Sugarcane,1000,82000
Andhra Pradesh,KADAPA,2008,Kharif     ,Arhar/Tur,10488,839
Andhra Pradesh,KADAPA,2008,Kharif     ,Bajra,1170,3170
Andhra Pradesh,KADAPA,2008,Kharif     ,Castor seed,1069,805
Andhra Pradesh,KADAPA,2008,Kharif     ,Cotton(lint),11467,11669
Andhra Pradesh,KADAPA,2008,Kharif     ,Dry chillies,1251,2219
Andhra Pradesh,KADAPA,2008,Kharif     ,Groundnut,124382,28483
Andhra Pradesh,KADAPA,2008,Kharif     ,Horse-gram,21,12
Andhra Pradesh,KADAPA,2008,Kharif     ,Jowar,643,1602
Andhra Pradesh,KADAPA,2008,Kharif     ,Maize,623,2909
Andhra Pradesh,KADAPA,2008,Kharif     ,Moong(Green Gram),105,41
Andhra Pradesh,KADAPA,2008,Kharif     ,Onion,2505,25541
Andhra Pradesh,KADAPA,2008,Kharif     ,Other Kharif pulses,30,15
Andhra Pradesh,KADAPA,2008,Kharif     ,Ragi,23,21
Andhra Pradesh,KADAPA,2008,Kharif     ,Rice,50183,87168
Andhra Pradesh,KADAPA,2008,Kharif     ,Sesamum,5,1
Andhra Pradesh,KADAPA,2008,Kharif     ,Small millets,112,88
Andhra Pradesh,KADAPA,2008,Kharif     ,Soyabean,6,8
Andhra Pradesh,KADAPA,2008,Kharif     ,Urad,6,2
Andhra Pradesh,KADAPA,2008,Rabi       ,Bajra,1305,3535
Andhra Pradesh,KADAPA,2008,Rabi       ,Dry chillies,55,113
Andhra Pradesh,KADAPA,2008,Rabi       ,Gram,71451,67450
Andhra Pradesh,KADAPA,2008,Rabi       ,Groundnut,16630,35888
Andhra Pradesh,KADAPA,2008,Rabi       ,Horse-gram,614,205
Andhra Pradesh,KADAPA,2008,Rabi       ,Jowar,6609,5096
Andhra Pradesh,KADAPA,2008,Rabi       ,Linseed,528,197
Andhra Pradesh,KADAPA,2008,Rabi       ,Maize,1398,12344
Andhra Pradesh,KADAPA,2008,Rabi       ,Moong(Green Gram),9,3
Andhra Pradesh,KADAPA,2008,Rabi       ,Onion,223,4000
Andhra Pradesh,KADAPA,2008,Rabi       ,Ragi,111,208
Andhra Pradesh,KADAPA,2008,Rabi       ,Rice,14883,41271
Andhra Pradesh,KADAPA,2008,Rabi       ,Sesamum,6693,2905
Andhra Pradesh,KADAPA,2008,Rabi       ,Small millets,46,36
Andhra Pradesh,KADAPA,2008,Rabi       ,Urad,19,13
Andhra Pradesh,KADAPA,2008,Rabi       ,Wheat,122,83
Andhra Pradesh,KADAPA,2008,Whole Year ,Banana,4058,221705
Andhra Pradesh,KADAPA,2008,Whole Year ,Cashewnut,6,2
Andhra Pradesh,KADAPA,2008,Whole Year ,Coconut ,126,1143384
Andhra Pradesh,KADAPA,2008,Whole Year ,Coriander,16214,5010
Andhra Pradesh,KADAPA,2008,Whole Year ,Sugarcane,68,5100
Andhra Pradesh,KADAPA,2008,Whole Year ,Sunflower,93468,38470
Andhra Pradesh,KADAPA,2008,Whole Year ,Sweet potato,31,177
Andhra Pradesh,KADAPA,2008,Whole Year ,Tobacco,324,516
Andhra Pradesh,KADAPA,2008,Whole Year ,Turmeric,2408,24297
Andhra Pradesh,KADAPA,2009,Kharif     ,Arhar/Tur,12353,2088
Andhra Pradesh,KADAPA,2009,Kharif     ,Bajra,2182,5678
Andhra Pradesh,KADAPA,2009,Kharif     ,Castor seed,1162,579
Andhra Pradesh,KADAPA,2009,Kharif     ,Cotton(lint),12614,17882
Andhra Pradesh,KADAPA,2009,Kharif     ,Dry chillies,712,2185
Andhra Pradesh,KADAPA,2009,Kharif     ,Groundnut,111105,35887
Andhra Pradesh,KADAPA,2009,Kharif     ,Horse-gram,277,189
Andhra Pradesh,KADAPA,2009,Kharif     ,Jowar,6749,13532
Andhra Pradesh,KADAPA,2009,Kharif     ,Maize,559,2072
Andhra Pradesh,KADAPA,2009,Kharif     ,Moong(Green Gram),40,10
Andhra Pradesh,KADAPA,2009,Kharif     ,Onion,2875,24386
Andhra Pradesh,KADAPA,2009,Kharif     ,Other Kharif pulses,37,11
Andhra Pradesh,KADAPA,2009,Kharif     ,Ragi,28,37
Andhra Pradesh,KADAPA,2009,Kharif     ,Rice,52423,153757
Andhra Pradesh,KADAPA,2009,Kharif     ,Sesamum,133,33
Andhra Pradesh,KADAPA,2009,Kharif     ,Small millets,38,20
Andhra Pradesh,KADAPA,2009,Kharif     ,Soyabean,37,30
Andhra Pradesh,KADAPA,2009,Kharif     ,Urad,29,9
Andhra Pradesh,KADAPA,2009,Rabi       ,Arhar/Tur,171,29
Andhra Pradesh,KADAPA,2009,Rabi       ,Bajra,1409,3666
Andhra Pradesh,KADAPA,2009,Rabi       ,Dry chillies,40,134
Andhra Pradesh,KADAPA,2009,Rabi       ,Gram,77338,38128
Andhra Pradesh,KADAPA,2009,Rabi       ,Groundnut,19013,59796
Andhra Pradesh,KADAPA,2009,Rabi       ,Horse-gram,687,335
Andhra Pradesh,KADAPA,2009,Rabi       ,Jowar,4641,4298
Andhra Pradesh,KADAPA,2009,Rabi       ,Maize,840,6140
Andhra Pradesh,KADAPA,2009,Rabi       ,Moong(Green Gram),93,37
Andhra Pradesh,KADAPA,2009,Rabi       ,Onion,273,7337
Andhra Pradesh,KADAPA,2009,Rabi       ,Ragi,183,401
Andhra Pradesh,KADAPA,2009,Rabi       ,Rapeseed &Mustard,2,1
Andhra Pradesh,KADAPA,2009,Rabi       ,Rice,12894,34169
Andhra Pradesh,KADAPA,2009,Rabi       ,Sesamum,6770,2254
Andhra Pradesh,KADAPA,2009,Rabi       ,Small millets,27,15
Andhra Pradesh,KADAPA,2009,Rabi       ,Urad,279,206
Andhra Pradesh,KADAPA,2009,Rabi       ,Wheat,61,79
Andhra Pradesh,KADAPA,2009,Whole Year ,Banana,5985,381424
Andhra Pradesh,KADAPA,2009,Whole Year ,Cashewnut,6,2
Andhra Pradesh,KADAPA,2009,Whole Year ,Coconut ,127,745965
Andhra Pradesh,KADAPA,2009,Whole Year ,Coriander,17239,7464
Andhra Pradesh,KADAPA,2009,Whole Year ,Sugarcane,140,12268
Andhra Pradesh,KADAPA,2009,Whole Year ,Sunflower,53688,59819
Andhra Pradesh,KADAPA,2009,Whole Year ,Sweet potato,59,348
Andhra Pradesh,KADAPA,2009,Whole Year ,Tobacco,377,633
Andhra Pradesh,KADAPA,2009,Whole Year ,Turmeric,3015,36506
Andhra Pradesh,KADAPA,2010,Kharif     ,Arhar/Tur,19759,5691
Andhra Pradesh,KADAPA,2010,Kharif     ,Bajra,2870,7178
Andhra Pradesh,KADAPA,2010,Kharif     ,Castor seed,1034,906
Andhra Pradesh,KADAPA,2010,Kharif     ,Cotton(lint),17011,40822
Andhra Pradesh,KADAPA,2010,Kharif     ,Dry chillies,753,2091
Andhra Pradesh,KADAPA,2010,Kharif     ,Groundnut,143299,87126
Andhra Pradesh,KADAPA,2010,Kharif     ,Horse-gram,101,49
Andhra Pradesh,KADAPA,2010,Kharif     ,Jowar,1199,1741
Andhra Pradesh,KADAPA,2010,Kharif     ,Maize,426,2182
Andhra Pradesh,KADAPA,2010,Kharif     ,Moong(Green Gram),1030,327
Andhra Pradesh,KADAPA,2010,Kharif     ,Onion,2542,19248
Andhra Pradesh,KADAPA,2010,Kharif     ,Other Kharif pulses,75,28
Andhra Pradesh,KADAPA,2010,Kharif     ,Ragi,6,9
Andhra Pradesh,KADAPA,2010,Kharif     ,Rice,53345,80657
Andhra Pradesh,KADAPA,2010,Kharif     ,Sesamum,29,5
Andhra Pradesh,KADAPA,2010,Kharif     ,Small millets,86,80
Andhra Pradesh,KADAPA,2010,Kharif     ,Soyabean,142,242
Andhra Pradesh,KADAPA,2010,Kharif     ,Urad,756,319
Andhra Pradesh,KADAPA,2010,Rabi       ,Arhar/Tur,23,7
Andhra Pradesh,KADAPA,2010,Rabi       ,Bajra,2070,5177
Andhra Pradesh,KADAPA,2010,Rabi       ,Dry chillies,8,16
Andhra Pradesh,KADAPA,2010,Rabi       ,Gram,69518,76817
Andhra Pradesh,KADAPA,2010,Rabi       ,Groundnut,17296,51750
Andhra Pradesh,KADAPA,2010,Rabi       ,Horse-gram,604,187
Andhra Pradesh,KADAPA,2010,Rabi       ,Jowar,4185,6344
Andhra Pradesh,KADAPA,2010,Rabi       ,Linseed,289,67
Andhra Pradesh,KADAPA,2010,Rabi       ,Maize,987,8998
Andhra Pradesh,KADAPA,2010,Rabi       ,Moong(Green Gram),463,163
Andhra Pradesh,KADAPA,2010,Rabi       ,Onion,635,14029
Andhra Pradesh,KADAPA,2010,Rabi       ,Other  Rabi pulses,6,2
Andhra Pradesh,KADAPA,2010,Rabi       ,Ragi,137,205
Andhra Pradesh,KADAPA,2010,Rabi       ,Rice,17037,48896
Andhra Pradesh,KADAPA,2010,Rabi       ,Safflower,121,82
Andhra Pradesh,KADAPA,2010,Rabi       ,Sesamum,5753,2025
Andhra Pradesh,KADAPA,2010,Rabi       ,Small millets,185,172
Andhra Pradesh,KADAPA,2010,Rabi       ,Urad,8407,4489
Andhra Pradesh,KADAPA,2010,Rabi       ,Wheat,20,26
Andhra Pradesh,KADAPA,2010,Whole Year ,Banana,8706,488607
Andhra Pradesh,KADAPA,2010,Whole Year ,Cashewnut,6,1
Andhra Pradesh,KADAPA,2010,Whole Year ,Coriander,7821,5436
Andhra Pradesh,KADAPA,2010,Whole Year ,Garlic,10,21
Andhra Pradesh,KADAPA,2010,Whole Year ,Potato,1,11
Andhra Pradesh,KADAPA,2010,Whole Year ,Sugarcane,835,75413
Andhra Pradesh,KADAPA,2010,Whole Year ,Sunflower,74025,17716
Andhra Pradesh,KADAPA,2010,Whole Year ,Sweet potato,72,922
Andhra Pradesh,KADAPA,2010,Whole Year ,Tobacco,169,257
Andhra Pradesh,KADAPA,2010,Whole Year ,Turmeric,5518,43438
Andhra Pradesh,KADAPA,2011,Kharif     ,Arhar/Tur,8998,2250
Andhra Pradesh,KADAPA,2011,Kharif     ,Bajra,2209,5728
Andhra Pradesh,KADAPA,2011,Kharif     ,Castor seed,2015,123
Andhra Pradesh,KADAPA,2011,Kharif     ,Cotton(lint),30845,48314
Andhra Pradesh,KADAPA,2011,Kharif     ,Cowpea(Lobia),465,110
Andhra Pradesh,KADAPA,2011,Kharif     ,Dry chillies,624,2497
Andhra Pradesh,KADAPA,2011,Kharif     ,Groundnut,36869,12167
Andhra Pradesh,KADAPA,2011,Kharif     ,Horse-gram,288,153
Andhra Pradesh,KADAPA,2011,Kharif     ,Jowar,5273,3317
Andhra Pradesh,KADAPA,2011,Kharif     ,Maize,574,1903
Andhra Pradesh,KADAPA,2011,Kharif     ,Moong(Green Gram),56,36
Andhra Pradesh,KADAPA,2011,Kharif     ,Onion,4380,57588
Andhra Pradesh,KADAPA,2011,Kharif     ,Other Kharif pulses,20,7
Andhra Pradesh,KADAPA,2011,Kharif     ,Ragi,16,19
Andhra Pradesh,KADAPA,2011,Kharif     ,Rice,47290,141161
Andhra Pradesh,KADAPA,2011,Kharif     ,Sesamum,25,6
Andhra Pradesh,KADAPA,2011,Kharif     ,Small millets,129,84
Andhra Pradesh,KADAPA,2011,Kharif     ,Soyabean,389,629
Andhra Pradesh,KADAPA,2011,Kharif     ,Urad,256,136
Andhra Pradesh,KADAPA,2011,Rabi       ,Arhar/Tur,81,20
Andhra Pradesh,KADAPA,2011,Rabi       ,Bajra,1926,4994
Andhra Pradesh,KADAPA,2011,Rabi       ,Cowpea(Lobia),409,326
Andhra Pradesh,KADAPA,2011,Rabi       ,Dry chillies,18,23
Andhra Pradesh,KADAPA,2011,Rabi       ,Gram,90366,74913
Andhra Pradesh,KADAPA,2011,Rabi       ,Groundnut,20188,48350
Andhra Pradesh,KADAPA,2011,Rabi       ,Horse-gram,994,380
Andhra Pradesh,KADAPA,2011,Rabi       ,Jowar,7881,2624
Andhra Pradesh,KADAPA,2011,Rabi       ,Linseed,350,74
Andhra Pradesh,KADAPA,2011,Rabi       ,Maize,1014,7868
Andhra Pradesh,KADAPA,2011,Rabi       ,Moong(Green Gram),255,152
Andhra Pradesh,KADAPA,2011,Rabi       ,Onion,1034,3154
Andhra Pradesh,KADAPA,2011,Rabi       ,Other  Rabi pulses,29,10
Andhra Pradesh,KADAPA,2011,Rabi       ,Ragi,124,250
Andhra Pradesh,KADAPA,2011,Rabi       ,Rice,6606,17499
Andhra Pradesh,KADAPA,2011,Rabi       ,Sesamum,4848,2487
Andhra Pradesh,KADAPA,2011,Rabi       ,Small millets,302,198
Andhra Pradesh,KADAPA,2011,Rabi       ,Urad,7575,5310
Andhra Pradesh,KADAPA,2011,Rabi       ,Wheat,17,22
Andhra Pradesh,KADAPA,2011,Whole Year ,Banana,7900,518880
Andhra Pradesh,KADAPA,2011,Whole Year ,Cashewnut,6,2
Andhra Pradesh,KADAPA,2011,Whole Year ,Coconut ,132,1056480
Andhra Pradesh,KADAPA,2011,Whole Year ,Coriander,4710,2727
Andhra Pradesh,KADAPA,2011,Whole Year ,Sugarcane,735,59825
Andhra Pradesh,KADAPA,2011,Whole Year ,Sunflower,62079,39749
Andhra Pradesh,KADAPA,2011,Whole Year ,Sweet potato,49,630
Andhra Pradesh,KADAPA,2011,Whole Year ,Tobacco,142,230
Andhra Pradesh,KADAPA,2011,Whole Year ,Turmeric,7447,61363
Andhra Pradesh,KADAPA,2012,Kharif     ,Arhar/Tur,10386,1101
Andhra Pradesh,KADAPA,2012,Kharif     ,Bajra,2214,2916
Andhra Pradesh,KADAPA,2012,Kharif     ,Brinjal,672,12235
Andhra Pradesh,KADAPA,2012,Kharif     ,Cashewnut,7,2
Andhra Pradesh,KADAPA,2012,Kharif     ,Castor seed,2085,792
Andhra Pradesh,KADAPA,2012,Kharif     ,Cotton(lint),28546,58771
Andhra Pradesh,KADAPA,2012,Kharif     ,Cowpea(Lobia),1074,422
Andhra Pradesh,KADAPA,2012,Kharif     ,Dry chillies,597,2827
Andhra Pradesh,KADAPA,2012,Kharif     ,Grapes,1,18
Andhra Pradesh,KADAPA,2012,Kharif     ,Groundnut,44179,11133
Andhra Pradesh,KADAPA,2012,Kharif     ,Horse-gram,249,173
Andhra Pradesh,KADAPA,2012,Kharif     ,Jowar,3065,7273
Andhra Pradesh,KADAPA,2012,Kharif     ,Lemon,1833,16299
Andhra Pradesh,KADAPA,2012,Kharif     ,Linseed,415,200
Andhra Pradesh,KADAPA,2012,Kharif     ,Maize,497,2017
Andhra Pradesh,KADAPA,2012,Kharif     ,Mango,20328,205333
Andhra Pradesh,KADAPA,2012,Kharif     ,Moong(Green Gram),116,64
Andhra Pradesh,KADAPA,2012,Kharif     ,Onion,2567,46760
Andhra Pradesh,KADAPA,2012,Kharif     ,Other Kharif pulses,13,5
Andhra Pradesh,KADAPA,2012,Kharif     ,Papaya,1674,181328
Andhra Pradesh,KADAPA,2012,Kharif     ,Pome Granet,39,523
Andhra Pradesh,KADAPA,2012,Kharif     ,Ragi,6,6
Andhra Pradesh,KADAPA,2012,Kharif     ,Rice,24147,61551
Andhra Pradesh,KADAPA,2012,Kharif     ,Sapota,423,5584
Andhra Pradesh,KADAPA,2012,Kharif     ,Small millets,376,452
Andhra Pradesh,KADAPA,2012,Kharif     ,Soyabean,147,267
Andhra Pradesh,KADAPA,2012,Kharif     ,Sugarcane,785,59550
Andhra Pradesh,KADAPA,2012,Kharif     ,Sunflower,1616,338
Andhra Pradesh,KADAPA,2012,Kharif     ,Tobacco,20,28
Andhra Pradesh,KADAPA,2012,Kharif     ,Tomato,3504,52945
Andhra Pradesh,KADAPA,2012,Kharif     ,Turmeric,4510,17530
Andhra Pradesh,KADAPA,2012,Kharif     ,Urad,48,45
Andhra Pradesh,KADAPA,2012,Rabi       ,Arhar/Tur,5,1
Andhra Pradesh,KADAPA,2012,Rabi       ,Bajra,1147,1511
Andhra Pradesh,KADAPA,2012,Rabi       ,Brinjal,361,6573
Andhra Pradesh,KADAPA,2012,Rabi       ,Cabbage,1,26
Andhra Pradesh,KADAPA,2012,Rabi       ,Castor seed,130,49
Andhra Pradesh,KADAPA,2012,Rabi       ,Coriander,2866,1559
Andhra Pradesh,KADAPA,2012,Rabi       ,Cotton(lint),330,679
Andhra Pradesh,KADAPA,2012,Rabi       ,Cowpea(Lobia),1781,709
Andhra Pradesh,KADAPA,2012,Rabi       ,Dry chillies,16,36
Andhra Pradesh,KADAPA,2012,Rabi       ,Dry ginger,1,8
Andhra Pradesh,KADAPA,2012,Rabi       ,Gram,112194,18849
Andhra Pradesh,KADAPA,2012,Rabi       ,Groundnut,20395,31959
Andhra Pradesh,KADAPA,2012,Rabi       ,Horse-gram,2747,1928
Andhra Pradesh,KADAPA,2012,Rabi       ,Jowar,12887,18635
Andhra Pradesh,KADAPA,2012,Rabi       ,Maize,2201,15596
Andhra Pradesh,KADAPA,2012,Rabi       ,Moong(Green Gram),399,269
Andhra Pradesh,KADAPA,2012,Rabi       ,Onion,834,4876
Andhra Pradesh,KADAPA,2012,Rabi       ,Other  Rabi pulses,28,32
Andhra Pradesh,KADAPA,2012,Rabi       ,Papaya,829,89897
Andhra Pradesh,KADAPA,2012,Rabi       ,Potato,1,18
Andhra Pradesh,KADAPA,2012,Rabi       ,Ragi,171,255
Andhra Pradesh,KADAPA,2012,Rabi       ,Rapeseed &Mustard,10,5
Andhra Pradesh,KADAPA,2012,Rabi       ,Rice,6601,19249
Andhra Pradesh,KADAPA,2012,Rabi       ,Safflower,5,8
Andhra Pradesh,KADAPA,2012,Rabi       ,Sesamum,4729,2705
Andhra Pradesh,KADAPA,2012,Rabi       ,Small millets,241,289
Andhra Pradesh,KADAPA,2012,Rabi       ,Soyabean,6,11
Andhra Pradesh,KADAPA,2012,Rabi       ,Sunflower,48021,19256
Andhra Pradesh,KADAPA,2012,Rabi       ,Sweet potato,67,645
Andhra Pradesh,KADAPA,2012,Rabi       ,Tobacco,42,61
Andhra Pradesh,KADAPA,2012,Rabi       ,Tomato,2039,48814
Andhra Pradesh,KADAPA,2012,Rabi       ,Turmeric,31,120
Andhra Pradesh,KADAPA,2012,Rabi       ,Urad,5093,4272
Andhra Pradesh,KADAPA,2012,Rabi       ,Wheat,2,2
Andhra Pradesh,KADAPA,2012,Whole Year ,Coconut ,114,983000
Andhra Pradesh,KADAPA,2013,Kharif     ,Arhar/Tur,8085,2442
Andhra Pradesh,KADAPA,2013,Kharif     ,Bajra,2833,5476
Andhra Pradesh,KADAPA,2013,Kharif     ,Brinjal,436,10788
Andhra Pradesh,KADAPA,2013,Kharif     ,Cashewnut,6,2
Andhra Pradesh,KADAPA,2013,Kharif     ,Castor seed,1093,514
Andhra Pradesh,KADAPA,2013,Kharif     ,Cotton(lint),34119,50175
Andhra Pradesh,KADAPA,2013,Kharif     ,Cowpea(Lobia),1157,590
Andhra Pradesh,KADAPA,2013,Kharif     ,Dry chillies,679,2463
Andhra Pradesh,KADAPA,2013,Kharif     ,Grapes,1,18
Andhra Pradesh,KADAPA,2013,Kharif     ,Groundnut,42251,43307
Andhra Pradesh,KADAPA,2013,Kharif     ,Horse-gram,880,514
Andhra Pradesh,KADAPA,2013,Kharif     ,Jowar,5503,11529
Andhra Pradesh,KADAPA,2013,Kharif     ,Lemon,1725,8839
Andhra Pradesh,KADAPA,2013,Kharif     ,Linseed,466,225
Andhra Pradesh,KADAPA,2013,Kharif     ,Maize,1125,4537
Andhra Pradesh,KADAPA,2013,Kharif     ,Mango,20675,159714
Andhra Pradesh,KADAPA,2013,Kharif     ,Moong(Green Gram),250,278
Andhra Pradesh,KADAPA,2013,Kharif     ,Onion,2497,24361
Andhra Pradesh,KADAPA,2013,Kharif     ,Other Kharif pulses,28,8
